Hyundai Sonata,"2018г.,2л.,автоматседан,бензинрульслева,125690км",https://im.mashina.kg/tachka/images//e/d/e/edef4f76e805570091a95a3802493a55_240x180.jpg,1190097сом,$13550
Daewoo Matiz,"1998г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,342000км",https://im.mashina.kg/tachka/images//c/1/a/c1abaf5ca331d0394bf2f1a8594e8924_240x180.jpg,150000сом,$1708
Kia Seltos,"2019г.,1.6л.,роботвнедорожник5дв.,дизельрульслева,160000км",https://im.mashina.kg/tachka/images//f/c/9/fc983d0c0032d25bade4e48ba765d431_240x180.jpg,1800515сом,$20500
Kia Sorento,"2018г.,2л.,автоматвнедорожник5дв.,дизельрульслева,197607км",https://im.mashina.kg/tachka/images//7/8/d/78d20607c272341e2f0d242e393bbbbf_240x180.jpg,1440412сом,$16400
Kia Sorento,"2017г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,98084км",https://im.mashina.kg/tachka/images//e/d/4/ed47def1706ae7d30a708aa1192fa2d0_240x180.jpg,1651204сом,$18800
Toyota Allion,"2007г.,1.8л.,вариаторседан,бензинрульсправа,172000км",https://im.mashina.kg/tachka/images//b/a/2/ba26e9451475ab1102ef965e4f4d24c5_240x180.jpg,966130сом,$11000
BMW 3 серии,"2020г.,2л.,автоматседан,бензинрульслева,53000км",https://im.mashina.kg/tachka/images//7/f/3/7f32dee45236686660812a93aa4f5081_240x180.jpg,3161880сом,$36000
Kia Sorento,"2017г.,2л.,автоматвнедорожник5дв.,дизельрульслева,140000км",https://im.mashina.kg/tachka/images//2/4/b/24bccc513cdb9cd926821062ce103d1d_240x180.jpg,1932260сом,$22000
Kia K7,"2019г.,2.5л.,автоматседан,бензинрульслева,52000км",https://im.mashina.kg/tachka/images//4/f/d/4fd5cee801afdee6f821494824ce85f9_240x180.jpg,2590985сом,$29500
BMW X7,"2022г.,3л.,автоматвнедорожник5дв.,дизельрульслева",https://im.mashina.kg/tachka/images//8/b/3/8b36ae1ebd4fa4431a5e25c8b13d9f92_240x180.jpg,14052800сом,$160000
Volkswagen Jetta,"1991г.,1.3л.,механикаседан,бензинрульслева,290000км",https://im.mashina.kg/tachka/images//c/6/c/c6cdc04003edc5967ed29cc455de255f_240x180.jpg,160000сом,$1822
Kia Sorento,"2019г.,2л.,автоматвнедорожник5дв.,дизельрульслева,188814км",https://im.mashina.kg/tachka/images//b/5/e/b5e618b2b601f1ec7edf306c4b222839_240x180.jpg,1765383сом,$20100
Kia Sorento,"2018г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,94000км",https://im.mashina.kg/tachka/images//6/6/9/669f739d14ac0f2736f71ef55605f8ab_240x180.jpg,2107920сом,$24000
Kia K5 II Седан,"2017г.,2л.,автоматседан,газрульслева,155473км",https://im.mashina.kg/tachka/images//1/7/1/171ae7c784f88ab4ac8005d2ccaa1dcd_240x180.jpg,1010045сом,$11500
Hyundai Sonata,"2017г.,2л.,автоматседан,бензин/газрульслева,211755км",https://im.mashina.kg/tachka/images//2/d/b/2db54d307b2b933145e67811ca65a502_240x180.jpg,1115441сом,$12700
Toyota Camry,"2005г.,2.4л.,механикаседан,бензинрульслева,240000км",https://im.mashina.kg/tachka/images//5/2/a/52ab23ce3927a9e6ee66907a71cc95f7_240x180.jpg,746555сом,$8500
Kia Sportage,"2017г.,2л.,автоматвнедорожник5дв.,дизельрульслева,182144км",https://im.mashina.kg/tachka/images//d/9/9/d99187d3f98a17aa9c03879fa6f475a2_240x180.jpg,1247186сом,$14200
Honda Stream,"2002г.,2л.,автоматкомпактвэн,бензинрульсправа,195000км",https://im.mashina.kg/tachka/images//9/4/9/949147d4d6ca6d9e01f60d7e474d07f9_240x180.jpg,465499сом,$5300
Mazda 626,"1988г.,2л.,механикахэтчбек5дв.,бензинрульслева,400000км",https://im.mashina.kg/tachka/images//9/3/1/931ba1cf61c5cd23f1d41211ed09a22f_240x180.jpg,270000сом,$3074
Kia Morning,"2017г.,1л.,автоматхэтчбек5дв.,бензин/газрульслева,11888км",https://im.mashina.kg/tachka/images//f/f/8/ff848ab814fc47e33503eecb49451220_240x180.jpg,623593сом,$7100
BMW 5 серии,"2017г.,2л.,автоматседан,дизельрульслева,125000км",https://im.mashina.kg/tachka/images//e/0/c/e0c255f136af4fceb6543079083ef2ed_240x180.jpg,3205795сом,$36500
Toyota Avalon,"2017г.,3.5л.,автоматседан,бензинрульслева,103000км",https://im.mashina.kg/tachka/images//6/8/7/687ae44c19e2b938b0dced2a70d901f6_240x180.jpg,1976175сом,$22500
Mercedes-Benz E-класс,"2001г.,3.2л.,автоматседан,бензинрульслева,149000км",https://im.mashina.kg/tachka/images//e/2/d/e2d8774292ce374038c8f93b09dc7cfc_240x180.jpg,1730251сом,$19700
Toyota RAV4,"2006г.,2л.,автоматвнедорожник5дв.,бензинрульслева,120000км",https://im.mashina.kg/tachka/images//e/6/9/e69313683628be124440698213ad5ce4_240x180.jpg,1010045сом,$11500
Chevrolet Lacetti,"2007г.,1.6л.,механикауниверсал,бензинрульслева,165000км",https://im.mashina.kg/tachka/images//6/e/f/6efd05bc06ec43a071664fed920e2dfb_240x180.jpg,360000сом,$4099
Daewoo Nexia,"2008г.,1.6л.,механикаседан,бензинрульслева,312536км",https://im.mashina.kg/tachka/images//1/f/2/1f2cbfd64797c3e5af387d392a92f404_240x180.jpg,140000сом,$1594
Honda Civic,"2007г.,1.8л.,автоматседан,бензинрульслева,178519км",https://im.mashina.kg/tachka/images//3/2/3/3232a80ee3d45393586dcf91d5f68ec4_240x180.jpg,658725сом,$7500
Toyota Land Cruiser Prado,"2022г.,4л.,автоматвнедорожник5дв.,бензинрульслева,16200км",https://im.mashina.kg/tachka/images//8/0/7/807cee20c277fc80679d5b2709f2615d_240x180.jpg,7876500сом,$89000
Subaru Crosstrek,"2016г.,2л.,вариаторвнедорожник5дв.,бензинрульслева,67000км",https://im.mashina.kg/tachka/images//c/e/8/ce8ef96e922fa8f10ce663e676c84f8d_240x180.jpg,1229620сом,$14000
Lexus RX,"2004г.,3.3л.,автоматвнедорожник5дв.,бензинрульслева,225000км",https://im.mashina.kg/tachka/images//c/d/8/cd8c7bdf221266eff5bc3ba3afb9aba3_240x180.jpg,1343799сом,$15300
Kia K7,"2020г.,3л.,автоматседан,газрульслева,238000км",https://im.mashina.kg/tachka/images//7/a/c/7ac90965570ba551201b6aa44b732721_240x180.jpg,2064005сом,$23500
Kia Sorento,"2017г.,2л.,автоматвнедорожник5дв.,дизельрульслева,93300км",https://im.mashina.kg/tachka/images//e/7/c/e7cef1fb15c1a351742a803c65687512_240x180.jpg,2415325сом,$27500
Honda CR-V,"2004г.,2л.,автоматвнедорожник5дв.,бензинрульслева,264000км",https://im.mashina.kg/tachka/images//a/2/0/a202d041e1dca3fef4c03863f25a0240_240x180.jpg,720206сом,$8200
Kia Sorento,"2019г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,119000км",https://im.mashina.kg/tachka/images//5/8/f/58f376a7d63551b3fc6aa5cd68d2e14b_240x180.jpg,2722730сом,$31000
Lexus RX,"2023г.,2.4л.,автоматвнедорожник5дв.,бензинрульслева,22км",https://im.mashina.kg/tachka/images//4/9/b/49b1a994fc3cec96e1d933acc52f87b2_240x180.jpg,8783000сом,$100000
Toyota Yaris Verso,"2000г.,1.3л.,автоматкомпактвэн,бензинрульслева,150000км",https://im.mashina.kg/tachka/images//b/6/4/b649c50d1267bb8d46f464011a077042_240x180.jpg,400000сом,$4554
Toyota Camry,"2019г.,2.5л.,вариаторседан,гибридрульслева,89000км",https://im.mashina.kg/tachka/images//1/d/0/1d0bf5b79900ae2e81e264e962071e86_240x180.jpg,2503155сом,$28500
Honda CR-V,"2002г.,2л.,автоматвнедорожник5дв.,бензинрульсправа,170000км",https://im.mashina.kg/tachka/images//2/c/c/2cc0cdc80e28426efccb7515d1408bab_240x180.jpg,860734сом,$9800
Toyota Estima,"2004г.,3л.,автоматминивэн,бензинрульсправа,151000км",https://im.mashina.kg/tachka/images//8/d/a/8da967ed5f3f81569e8a134191c9cd44_240x180.jpg,1273535сом,$14500
Toyota Camry,"2003г.,2.4л.,автоматседан,бензинрульсправа,350000км",https://im.mashina.kg/tachka/images//e/a/e/eae8e779449b665c5a4f941399936db6_240x180.jpg,746555сом,$8500
Hyundai Sonata,"2017г.,2.4л.,автоматседан,бензинрульслева,109000км",https://im.mashina.kg/tachka/images//5/0/0/50090b43ede8d63abdb925304db9c68d_240x180.jpg,1097875сом,$12500
Honda Fit,"2001г.,1.3л.,вариаторхэтчбек5дв.,бензинрульсправа,264673км",https://im.mashina.kg/tachka/images//1/c/a/1ca6879499572709a17fc4547c06443e_240x180.jpg,420000сом,$4782
Honda Fit,"2001г.,1.3л.,вариаторхэтчбек5дв.,бензинрульсправа,264673км",https://im.mashina.kg/tachka/images//1/c/a/1ca6879499572709a17fc4547c06443e_240x180.jpg,420000сом,$4782
Mercedes-Benz C-Класс,"2000г.,1.8л.,механикаседан,бензинрульслева,250000км",https://im.mashina.kg/tachka/images//5/a/5/5a554c27268eb44a019a0911d1666261_240x180.jpg,445000сом,$5067
Lexus LX,"2017г.,5.7л.,автоматвнедорожник5дв.,бензинрульслева,58000км",https://im.mashina.kg/tachka/images//4/d/7/4d7738e876f3c219f2c153868daae249_240x180.jpg,9661300сом,$110000
ВАЗ (Lada) 2107,"2011г.,1.6л.,механикаседан,бензинрульслева,5300км",https://im.mashina.kg/tachka/images//2/7/6/276202479362bffbbaff79515520cc73_240x180.jpg,320000сом,$3643
Kia Sorento,"2020г.,2.2л.,роботвнедорожник5дв.,дизельрульслева,87000км",https://im.mashina.kg/tachka/images//4/8/e/48e561d8d9346c495b3a3d556849d9c0_240x180.jpg,3157489сом,$35950
Toyota Crown,"2009г.,3.5л.,автоматседан,бензинрульсправа,152000км",https://im.mashina.kg/tachka/images//d/9/5/d950ffaf9671dd5c87acc29d6065d6a2_240x180.jpg,1062743сом,$12100
Mazda 5,"2009г.,1.8л.,механикакомпактвэн,бензинрульслева,291000км",https://im.mashina.kg/tachka/images//5/a/3/5a3bb49d3bd7592d3f81579a10fdc80f_240x180.jpg,790470сом,$9000
Mitsubishi Challenger,"1996г.,3л.,автоматвнедорожник5дв.,бензинрульсправа,300000км",https://im.mashina.kg/tachka/images//4/7/2/472c50fe2c9ed0b808f483f7589b7251_240x180.jpg,579678сом,$6600
Chevrolet Spark,"2016г.,1л.,вариаторхэтчбек5дв.,бензинрульслева,99600км",https://im.mashina.kg/tachka/images//9/0/f/90fa57e8d89a072f53172526670a1850_240x180.jpg,764121сом,$8700
Audi 100,"1985г.,2.2л.,механикаседан,бензинрульслева,123235км",https://im.mashina.kg/tachka/images//d/1/0/d10fcbe10fcf11af775c4a7d148963bf_240x180.jpg,120000сом,$1366
Daewoo Tico,"1995г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,352525км",https://im.mashina.kg/tachka/images//0/0/d/00d8cc4d31674ccdead608e52c86789f_240x180.jpg,65000сом,$740
Daewoo Matiz,"2007г.,0.8л.,механикахэтчбек5дв.,бензинрульслева",https://im.mashina.kg/tachka/images//f/e/1/fe15f3f40f3deb38612242d613197c1f_240x180.jpg,220000сом,$2505
Toyota Avensis,"2002г.,1.8л.,механикауниверсал,бензинрульслева,256852км",https://im.mashina.kg/tachka/images//7/f/2/7f241e74829861357e126cf856feb35e_240x180.jpg,520000сом,$5921
Kia Carnival,"2017г.,2.2л.,автоматминивэн,дизельрульслева,160000км",https://im.mashina.kg/tachka/images//5/c/4/5c47aba9f43ac0c2906376045d593768_240x180.jpg,2266014сом,$25800
Mercedes-Benz E-класс,"2003г.,3.2л.,автоматседан,бензинрульслева,300000км",https://im.mashina.kg/tachka/images//0/c/5/0c55825ba7da3c5f46615f12ba666c5f_240x180.jpg,737772сом,$8400
Subaru Forester,"2019г.,2.5л.,вариаторвнедорожник5дв.,бензинрульслева,66000км",https://im.mashina.kg/tachka/images//3/e/e/3eebb2097f4c3907452cea74dff79d99_240x180.jpg,1879562сом,$21400
Kia Sorento,"2017г.,2л.,автоматвнедорожник5дв.,дизельрульслева,65000км",https://im.mashina.kg/tachka/images//f/5/e/f5e31e5da480d40f3773efc7c9b57a93_240x180.jpg,2151835сом,$24500
Lexus GX,"2007г.,4.7л.,автоматвнедорожник5дв.,бензинрульслева,180000км",https://im.mashina.kg/tachka/images//f/d/f/fdf99d3e03a31d1722c3d474220826cd_240x180.jpg,2186967сом,$24900
Kia Sorento,"2017г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,99000км",https://im.mashina.kg/tachka/images//1/4/d/14ded466f144eadb3954a765950c2e15_240x180.jpg,2186967сом,$24900
Lexus LS,"2002г.,4.3л.,автоматседан,бензинрульслева,130000км",https://im.mashina.kg/tachka/images//5/4/9/54950ce041806c59a3fb17f0b4b64846_240x180.jpg,834385сом,$9500
Daewoo Nexia,"2009г.,1.6л.,механикаседан,бензинрульслева",https://im.mashina.kg/tachka/images//d/7/8/d781732408099d8db4d816d4d2da33d4_240x180.jpg,250000сом,$2846
Hyundai Santa Fe,"2019г.,2.4л.,автоматвнедорожник5дв.,бензинрульслева,130000км",https://im.mashina.kg/tachka/images//e/1/5/e157e83a9d089e260e6a07df40a9f83c_240x180.jpg,2239665сом,$25500
Kia Rio,"2020г.,1.6л.,автоматседан,бензинрульслева,45000км",https://im.mashina.kg/tachka/images//7/1/4/7143b9b8d3bed4c4b241900dbb2c9810_240x180.jpg,1449195сом,$16500
Subaru Forester,"2019г.,2.5л.,вариаторвнедорожник5дв.,бензинрульслева,6500км",https://im.mashina.kg/tachka/images//0/d/6/0d640752c2ae1654dd5a4ee9f550cf61_240x180.jpg,1756512сом,$19999
Tesla Model S,"2016г.,автоматлифтбек,электрорульслева,200000км",https://im.mashina.kg/tachka/images//8/7/1/871ebb4d9c1c59ae5a6fa131296748e2_240x180.jpg,3557115сом,$40500
Lexus LS,"2007г.,4.6л.,автоматседан,бензинрульслева,153642км",https://im.mashina.kg/tachka/images//4/3/6/4362f20a3dfdaf8d439c1fd5868bfa0d_240x180.jpg,966042сом,$10999
Toyota Camry,"2018г.,2.5л.,автоматседан,бензинрульслева,136000км",https://im.mashina.kg/tachka/images//2/3/6/236bcafc1edc633bf75b5aac6f8074c1_240x180.jpg,1888345сом,$21500
Kia Carnival,"2021г.,2.2л.,автоматминивэн,дизельрульслева,39100км",https://im.mashina.kg/tachka/images//8/3/3/83376da42c4cf4937985ed3d88fcfce3_240x180.jpg,3996177сом,$45499
Hyundai Sonata,"2018г.,2л.,автоматседан,газрульслева,180000км",https://im.mashina.kg/tachka/images//f/b/1/fb145f3158ef601811e8d51173dc445c_240x180.jpg,1405280сом,$16000
Mercedes-Benz W124,"1989г.,2.3л.,автоматкупе,бензинрульслева,247000км",https://im.mashina.kg/tachka/images//5/3/8/5386f2840d966611bb677fb3db199fdf_240x180.jpg,483065сом,$5500
Honda Fit,"2009г.,1.5л.,вариаторхэтчбек5дв.,бензинрульсправа,241582км",https://im.mashina.kg/tachka/images//0/6/8/0688a666df3ba6cbeb9118e1ca94d94a_240x180.jpg,562112сом,$6400
Toyota Ist,"2003г.,1.3л.,автоматхэтчбек5дв.,бензинрульсправа,250000км",https://im.mashina.kg/tachka/images//9/b/c/9bc4aa86213361b964b940473548425f_240x180.jpg,570895сом,$6500
Mercedes-Benz E-класс,"2007г.,3.5л.,автоматседан,бензинрульслева,217000км",https://im.mashina.kg/tachka/images//6/0/7/60717bdc3f4dba6449ac9deb7f9dafac_240x180.jpg,1141790сом,$13000
Mercedes-Benz C-Класс,"1994г.,1.8л.,автоматседан,бензинрульслева,500000км",https://im.mashina.kg/tachka/images//8/b/6/8b63ca88daddf75e804afe054b752598_240x180.jpg,324971сом,$3700
Hyundai Sonata,"2017г.,2л.,автоматседан,газрульслева,312045км",https://im.mashina.kg/tachka/images//1/c/1/1c1ce30f3a35d651da57d29f22bd0bbe_240x180.jpg,983696сом,$11200
Opel Frontera,"2004г.,2.2л.,механикавнедорожник5дв.,дизельрульслева,333333км",https://im.mashina.kg/tachka/images//4/3/0/4304646e97aabd223299db1c29697924_240x180.jpg,526980сом,$6000
Hyundai Santa Fe,"2016г.,2л.,автоматвнедорожник5дв.,дизельрульслева,145000км",https://im.mashina.kg/tachka/images//b/9/e/b9ef80e8e0ceb7e2c3c37c5684b014ce_240x180.jpg,1493110сом,$17000
ЗАЗ 968,"1989г.,1.2л.,механикаседан,бензинрульслева,39300км",https://im.mashina.kg/tachka/images//6/1/1/6119e143fe81e58d6720ef4f8407a0ba_240x180.jpg,87830сом,$1000
Mazda Demio,"2003г.,1.5л.,механикахэтчбек5дв.,бензинрульслева,257360км",https://im.mashina.kg/tachka/images//3/6/7/3678cc02b09102914867b8b041c08971_240x180.jpg,350000сом,$3985
Toyota Prius,"2013г.,1.8л.,автоматхэтчбек5дв.,гибридрульслева,253851км",https://im.mashina.kg/tachka/images//0/c/1/0c1ed47584c846850d0f6c89567ff406_240x180.jpg,1150573сом,$13100
Toyota Auris,"2014г.,1.8л.,вариаторуниверсал,гибридрульслева,198878км",https://im.mashina.kg/tachka/images//f/f/8/ff8a82c8d4b9a129af4fcfafa952a9f2_240x180.jpg,1255969сом,$14300
Mercedes-Benz W124,"1991г.,2л.,механикаседан,бензинрульслева",https://im.mashina.kg/tachka/images//2/c/5/2c5a39cf1f451d82bd8c6f95faae1115_240x180.jpg,220000сом,$2505
Chevrolet Spark,"2012г.,1л.,автоматхэтчбек5дв.,бензинрульслева,63000км",https://im.mashina.kg/tachka/images//0/5/2/0526d968ce1f5ec5968ebd8369dea9f9_240x180.jpg,649942сом,$7400
Daewoo Matiz,"2005г.,0.8л.,механикахэтчбек5дв.,бензинрульслева",https://im.mashina.kg/tachka/images//a/1/5/a1590afba10a3b2236ce174c326bce85_240x180.jpg,180000сом,$2049
Toyota Camry,"2009г.,2.5л.,автоматседан,бензинрульслева,210000км",https://im.mashina.kg/tachka/images//d/4/6/d4605144f7b5a5e595528a4bc3816a66_240x180.jpg,1053960сом,$12000
Kia Ceed,"2008г.,1.6л.,автоматхэтчбек5дв.,бензинрульслева,400000км",https://im.mashina.kg/tachka/images//c/e/a/cea9370610367118c10ce78e1bd47bd4_240x180.jpg,435000сом,$4953
ВАЗ (Lada) 2101,"1984г.,1.3л.,механикаседан,бензинрульслева,82000км",https://im.mashina.kg/tachka/images//b/4/c/b4ca8b797e75ff3a82e21b0215e3ee3a_240x180.jpg,230000сом,$2619
Chevrolet Cruze,"2013г.,1.6л.,механикаседан,бензинрульслева,355741км",https://im.mashina.kg/tachka/images//e/b/9/eb9f0a13f43281df13c86f7d7ad88690_240x180.jpg,500000сом,$5693
Chevrolet Malibu,"2016г.,1.5л.,автоматседан,бензинрульслева,185000км",https://im.mashina.kg/tachka/images//f/7/1/f71495384ed4d9c2b39a61569c2f95af_240x180.jpg,1010045сом,$11500
Kia Seltos,"2020г.,1.6л.,автоматвнедорожник5дв.,бензинрульслева,20000км",https://im.mashina.kg/tachka/images//5/3/7/537e4274cffce3f45b79fe07d2af3c75_240x180.jpg,2327495сом,$26500
Volkswagen Golf,"2001г.,1.6л.,автоматхэтчбек5дв.,бензинрульслева,210000км",https://im.mashina.kg/tachka/images//e/a/c/eacb561a77523970c2205c4244cb720e_240x180.jpg,544546сом,$6200
Suzuki Grand Vitara,"2003г.,2.7л.,автоматвнедорожник5дв.,бензинрульслева,240000км",https://im.mashina.kg/tachka/images//f/4/e/f4e55f02591fa3115ec84b79babb9b3d_240x180.jpg,746555сом,$8500
Toyota Highlander,"2021г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,8000км",https://im.mashina.kg/tachka/images//0/9/8/098a0d7dfc0b1a2f5546ca636e20f14c_240x180.jpg,5181882сом,$58999
Mazda 626,"1988г.,2л.,механикахэтчбек5дв.,бензинрульслева,532641км",https://im.mashina.kg/tachka/images//d/6/5/d65f67fdec9815f730647f51136e1e30_240x180.jpg,120000сом,$1366
Toyota 4Runner,"2008г.,4л.,автоматвнедорожник5дв.,бензинрульслева,198000км",https://im.mashina.kg/tachka/images//3/6/9/369762c88f902ad12d20256519786554_240x180.jpg,2099137сом,$23900
BMW 5 серии,"2017г.,2л.,автоматседан,бензинрульслева,90000км",https://im.mashina.kg/tachka/images//b/d/8/bd89b833332595cab3afda269ec6f9a9_240x180.jpg,3074050сом,$35000
Hyundai Getz,"2003г.,1.3л.,механикахэтчбек5дв.,бензинрульслева",,380000сом,$4327
Lexus RX,"2001г.,3л.,автоматвнедорожник5дв.,бензинрульслева,354055км",https://im.mashina.kg/tachka/images//e/5/1/e51104024f15f28d9ebe2bbba54ae6e9_240x180.jpg,913432сом,$10400
Audi A4,"2002г.,1.8л.,механикаседан,бензинрульслева,250000км",https://im.mashina.kg/tachka/images//f/d/a/fda3a3effcca734d51bbb1f2f4dafea3_240x180.jpg,325000сом,$3700
Subaru Outback,"2018г.,2.5л.,вариаторуниверсал,бензинрульслева,101000км",https://im.mashina.kg/tachka/images//e/0/7/e079f49a4b7c4fe887b9e4e8879a1c42_240x180.jpg,2020090сом,$23000
Subaru Outback,"2018г.,2.5л.,вариаторуниверсал,бензинрульслева,101000км",https://im.mashina.kg/tachka/images//e/0/7/e079f49a4b7c4fe887b9e4e8879a1c42_240x180.jpg,2020090сом,$23000
Daewoo Nexia,"2005г.,1.6л.,механикаседан,бензинрульслева,233600км",https://im.mashina.kg/tachka/images//0/2/a/02a97cb63699a88061121833da7d9921_240x180.jpg,225000сом,$2562
Toyota Estima,"2005г.,2.4л.,автоматминивэн,бензинрульсправа,296000км",https://im.mashina.kg/tachka/images//3/0/6/306667b252a3a021540c63ef1cb8f4e9_240x180.jpg,922215сом,$10500
Toyota Highlander,"2010г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,200000км",https://im.mashina.kg/tachka/images//7/4/a/74abff1f618d7260f129c1da8ba37c8a_240x180.jpg,2107920сом,$24000
Hyundai Elantra,"2017г.,2л.,автоматседан,бензинрульслева,107000км",https://im.mashina.kg/tachka/images//8/2/2/822c1ac268e4ff4e58ae0aa5d0ec34fb_240x180.jpg,983696сом,$11200
Toyota Tundra,"2016г.,5.7л.,автоматпикапдвойнаякабина,бензинрульслева,110000км",https://im.mashina.kg/tachka/images//f/d/9/fd9d8cda2dc37bdabe532481340c72c4_240x180.jpg,4391500сом,$50000
Hyundai Elantra,"2023г.,1.6л.,автоматседан,бензинрульслева,44км",https://im.mashina.kg/tachka/images//1/d/1/1d164844c644bc72293e1400e1a84bae_240x180.jpg,2020090сом,$23000
Toyota Camry,"2012г.,3.5л.,автоматседан,бензинрульслева,220000км",https://im.mashina.kg/tachka/images//f/3/a/f3aeda158f17400190c1aa4141e75197_240x180.jpg,1572157сом,$17900
Avatr 11,"2023г.,автоматвнедорожник5дв.,электрорульслева",,4321236сом,$49200
Honda Fit,"2002г.,1.5л.,вариаторхэтчбек5дв.,бензинрульсправа,50000км",https://im.mashina.kg/tachka/images//9/2/e/92ed063087d22072b2fbea3a8406c2b1_240x180.jpg,450000сом,$5124
Hyundai Solaris,"2012г.,1.6л.,механикаседан,бензинрульслева,300000км",https://im.mashina.kg/tachka/images//f/4/0/f4019889ad213d79927c1844296fda65_240x180.jpg,530000сом,$6034
Honda Odyssey,"1996г.,2.3л.,автоматминивэн,бензинрульсправа,398685км",https://im.mashina.kg/tachka/images//4/0/e/40eb6ec444d31847a09a80e03ded6844_240x180.jpg,350000сом,$3985
Kia Sorento,"2017г.,2л.,автоматвнедорожник5дв.,дизельрульслева,95000км",https://im.mashina.kg/tachka/images//d/e/f/def122a06f3702e780ae71defe574062_240x180.jpg,1923477сом,$21900
Kia Carnival,"2017г.,2.2л.,автоматминивэн,дизельрульслева,200000км",https://im.mashina.kg/tachka/images//8/4/d/84db789893bbd4803892590e5d1049ef_240x180.jpg,2011307сом,$22900
Kia Carnival,"2016г.,2.2л.,автоматминивэн,дизельрульслева,140000км",https://im.mashina.kg/tachka/images//2/3/b/23be1bf60f66ba6842b17b3918a10bad_240x180.jpg,1923477сом,$21900
Hyundai Sonata,"2016г.,2л.,автоматседан,газрульслева,300000км",https://im.mashina.kg/tachka/images//1/2/1/121bb737c435aec9e1c2729fad1b1dd1_240x180.jpg,1036394сом,$11800
Opel Zafira,"2000г.,2л.,механикакомпактвэн,дизельрульслева,190000км",https://im.mashina.kg/tachka/images//b/1/0/b102f6b4c14d2a61e1c880d629ddd5f4_240x180.jpg,342537сом,$3900
Subaru Forester,"2009г.,2.5л.,автоматвнедорожник5дв.,бензинрульслева,170000км",https://im.mashina.kg/tachka/images//9/d/6/9d699d099b982681943b8041070cac5a_240x180.jpg,1045177сом,$11900
Toyota Camry,"2003г.,3л.,автоматседан,бензинрульслева,265000км",https://im.mashina.kg/tachka/images//7/8/e/78e7649a2b3e6eaefda9cb0c5cb74517_240x180.jpg,1124224сом,$12800
ВАЗ (Lada) 2107,"2010г.,1.6л.,механикаседан,бензинрульслева,45000км",https://im.mashina.kg/tachka/images//a/6/9/a6915b871429759f06a790acdfc880c6_240x180.jpg,400000сом,$4554
ВАЗ (Lada) 2107,"2010г.,1.6л.,механикаседан,бензинрульслева,45000км",https://im.mashina.kg/tachka/images//a/6/9/a6915b871429759f06a790acdfc880c6_240x180.jpg,400000сом,$4554
Honda Accord,"2001г.,2л.,автоматседан,бензинрульсправа,300000км",https://im.mashina.kg/tachka/images//4/d/1/4d15c0cc79bc69613bffc34df9b2c5ec_240x180.jpg,530000сом,$6034
Mitsubishi Galant,"1996г.,1.8л.,механикахэтчбек5дв.,бензинрульслева,222222км",https://im.mashina.kg/tachka/images//9/0/e/90e3ef02c525d7f54485968dad3a10f5_240x180.jpg,158094сом,$1800
Lexus LX,"2012г.,5.7л.,автоматвнедорожник5дв.,бензинрульслева,148000км",https://im.mashina.kg/tachka/images//2/4/6/246614e9e2774b1d95022919540256b6_240x180.jpg,4549594сом,$51800
Hyundai Solaris,"2015г.,1.4л.,механикаседан,бензинрульслева,370000км",https://im.mashina.kg/tachka/images//d/e/7/de7df41c4a4c7352e8c0dc702a280197_240x180.jpg,420000сом,$4782
Subaru Crosstrek,"2016г.,2л.,вариаторвнедорожник5дв.,бензинрульслева,155000км",https://im.mashina.kg/tachka/images//8/7/b/87b5a66105d88d844ff88158e3a444e7_240x180.jpg,1370148сом,$15600
Mercedes-Benz E-класс,"1994г.,2.8л.,автоматседан,бензинрульслева,189965км",https://im.mashina.kg/tachka/images//a/3/6/a367900a9585baabd2fc1e454345625f_240x180.jpg,465499сом,$5300
Hyundai Sonata,"2017г.,2л.,автоматседан,газрульслева,206000км",https://im.mashina.kg/tachka/images//7/6/5/765cbd69ccd90219c69c560957f9411f_240x180.jpg,1097875сом,$12500
Mercedes-Benz S-класс,"2012г.,3л.,автоматседан,дизельрульслева,183000км",https://im.mashina.kg/tachka/images//4/f/3/4f37798fd1c54159a535532e804cd95b_240x180.jpg,2099137сом,$23900
Kia Carnival,"2021г.,2.2л.,автоматминивэн,дизельрульслева,39000км",https://im.mashina.kg/tachka/images//6/c/8/6c8aefc1ea79f553add0293c4f0b8aee_240x180.jpg,3996265сом,$45500
Mazda Demio,"2003г.,1.3л.,автоматхэтчбек5дв.,бензинрульсправа,248526км",https://im.mashina.kg/tachka/images//9/3/f/93f434d88ff90953a1a514815e8c84dc_240x180.jpg,360000сом,$4099
Audi A3,"2010г.,1.4л.,роботхэтчбек5дв.,бензинрульслева,160000км",https://im.mashina.kg/tachka/images//f/9/c/f9c7212a848c0ac170e9667070d90d0c_240x180.jpg,614810сом,$7000
